pathway	pval	padj	log2err	ES	NES	size	leadingEdge	contrast	method
HALLMARK_ESTROGEN_RESPONSE_LATE	0.00222753438810789	0.00412506368168127	0.431707695803346	0.424502904118408	1.56874044563967	178	CA12 CD9 SCNN1A SERPINA1 FOXC1 CA2 IGFBP4 PDZK1 PTGER3 KRT19 PLXNB1 FARP1 SEMA3B S100A9 AFF1 HSPB8 MYOF ASS1 LTF HMGCS2 TPBG BTG3 RBBP8 IL6ST SERPINA5 PLAAT3 CXCL14 PERP AMFR TOB1 CCND1 DYNLT3 ALDH3B1 LLGL2 DCXR BAG1 FRK NAB2 CHPT1 RPS6KA2 SGK1 IMPA2 CYP26B1 CISH FKBP4 DLG5 BLVRB CDH1 ID2 DNAJC1 KCNK5 GALE IDH2	clusterKidney	none_q3
HALLMARK_FATTY_ACID_METABOLISM	1.33232810997046e-06	6.05603686350211e-06	0.643551836150722	0.530427104860324	1.90925491973636	148	G0S2 CA2 HPGD PTPRG CRYZ GABARAPL1 INMT S100A10 ACSL4 MAOA ACSL1 CYP4A22 LDHA HMGCS2 ACAA2 EHHADH HADHB CPT1A MGLL BMPR1B PCBD1 ECHS1 CBR1 ECI1 PRDX6 SUCLG1 ACADM MIF HSP90AA1 HAO2 ACADL SDHA ACADVL HMGCL HSDL2 RDH11 ECI2 PPARA TP53INP2 LGALS1 HIBCH SERINC1 AQP7 BLVRA SDHC ADH7 ACSM3 PDHA1 HSPH1 BPHL ACOT2 SDHD HSD17B4 GRHPR ALDH3A2 AUH ACADS ALDH9A1 DECR1 SLC22A5 ECH1	clusterKidney	none_q3
HALLMARK_G2M_CHECKPOINT	2.8878539519096e-05	7.59961566291999e-05	0.575610261071129	-0.426359438404954	-1.732942179518	188	MARCKS STMN1 HMGA1 MYC SLC12A2 MYBL2 MKI67 LMNB1 H2AZ1 TOP2A UBE2C PTTG1 UBE2S MCM5 PLK1 SLC7A5 BIRC5 SNRPD1 KPNA2 DKC1 FOXN3 KIF22 H2AX CHAF1A SLC38A1 TPX2 AURKB INCENP DMD LBR E2F1 CDC20 NCL EZH2 POLA2 MCM2 PRC1 HNRNPD SAP30 DDX39A TMPO NSD2 HMGB3 MAD2L1 SLC7A1 TACC3 GINS2 KIF11 TROAP CDC7 RACGAP1 RAD23B UCK2 POLE CDK1 PDS5B CCNA2 CCNB2 HMMR MEIS1 CKS2 PLK4 JPT1 SMC4 MCM3 CCNF BUB3 E2F2 NOLC1 CDK4 CDKN3 CENPA E2F3 CDKN2C KPNB1 EWSR1 ARID4A PRIM2 KIF2C KIF20B E2F4 SUV39H1 MTF2 CUL3 AURKA HIRA BUB1 CDC6 RBL1 NUSAP1 TFDP1 KIF15 CUL1 ORC5 CHMP1A RPA2 SRSF2 NEK2	clusterKidney	none_q3
HALLMARK_GLYCOLYSIS	0.000134312677490436	0.000305256085205537	0.518848077743792	0.454401761576451	1.68177037621344	180	VEGFA ALDOB AGRN DCN CYB5A SDC2 CITED2 IER3 HSPA5 AK4 LDHA ANGPTL4 P4HA1 TPBG EGFR B4GALT1 SDC1 PLOD1 AK3 MET SLC16A3 PLOD2 PGK1 GPC4 PAM DDIT4 PPP2CB PC MIF IL13RA1 ALDH7A1 ELF3 PGM2 FKBP4 SOD1 TPST1 GOT1 SDHC PYGL ERO1A GALE GLRX EGLN3 EXT2 KDELR3 PKM ALDH9A1 SLC37A4 STC1 NOL3 GLCE PPFIA4 P4HA2 IGFBP3 XYLT2 ENO1 TALDO1	clusterKidney	none_q3
HALLMARK_HEDGEHOG_SIGNALING	0.387040280210158	0.411744978946976	0.0857844408075645	0.376507052867402	1.05793738740869	33	VEGFA ADGRG1 NRP1 MYH9 ETS2 AMOT CELSR1 PLG L1CAM	clusterKidney	none_q3
HALLMARK_HEME_METABOLISM	3.15796270463913e-05	7.89490676159782e-05	0.557332238758646	0.485140011561202	1.78425885317973	176	BCAM PDZK1IP1 AQP3 HBB CA2 ARHGEF12 TNS1 NFE2L1 ALDH1L1 SEC14L1 LRP10 CAT HEBP1 CAST ALDH6A1 SLC4A1 H1-0 MGST3 PICALM EPOR NEK7 MBOAT2 IGSF3 PC BNIP3L LAMP2 VEZF1 BSG FECH SLC25A37 PIGQ SELENBP1 BPGM ENDOD1 SLC2A1 TMEM9B BLVRA BLVRB SLC30A1 OPTN TFDP2 FN3K RAP1GAP SPTB LPIN2 TRAK2 FBXO7 YPEL5 SLC6A8 SLC11A2 SLC10A3 P4HA2 NNT KLF3 ADIPOR1 HTATIP2 RHAG SDCBP FTCD CTNS DCUN1D1	clusterKidney	none_q3
HALLMARK_HYPOXIA	1.23013020084885e-12	6.15065100424423e-11	0.910119734774459	0.610172121178049	2.26270628501919	182	VEGFA ALDOB CDKN1C CA12 NDRG1 BGN CCN2 DCN SDC4 ADM PCK1 ANXA2 DUSP1 PFKFB3 SDC2 FOSL2 CITED2 IER3 TGM2 MYH9 HSPA5 FBP1 PLIN2 S100A4 AK4 PPARGC1A LDHA ANGPTL4 P4HA1 TPBG GBE1 CDKN1A AKAP12 EGFR SERPINE1 DDIT3 WSB1 EFNA1 PGK1 GPC4 BHLHE40 PPP1R15A PAM DDIT4 HEXA BNIP3L F3 MIF ATF3 ERRFI1 PPP1R3C KLF7 CAVIN1 MAFF SLC6A6 SELENBP1 SLC25A1 PGM2 SLC2A1 MT2A CSRP2 ERO1A PFKL KDM3A CCN1 JMJD6 GLRX KDELR3 GRHPR ATP7A SLC2A3 SLC37A4 NEDD4L FOS ILVBL STC1 CHST3 HS3ST1 PRKCA CDKN1B PPFIA4 P4HA2 IGFBP3 IGFBP1 ENO1	clusterKidney	none_q3
HALLMARK_IL2_STAT5_SIGNALING	2.56023357196786e-06	9.84705219987638e-06	0.627256739718528	0.499268037136484	1.85278746126393	184	SPP1 IL1RL1 CDKN1C NDRG1 IFITM3 PTH1R ITGAV AHNAK MUC1 CA2 HIPK2 GADD45B DHRS3 NRP1 MYO1E FGL2 PLPP1 PNP GABARAPL1 TWSG1 TNFSF10 TGM2 ITIH5 MYO1C PLIN2 PLSCR1 CD81 P4HA1 IGF2R S100A1 FAH BHLHE40 BMPR2 ITGA6 MAP6 RHOB ABCB1 IL18R1 SPRY4 MAFF RNH1 PHLDA1 EMP1 CISH BCL2L1 CAPG IGF1R MAPKAPK2 PTGER2 SH3BGRL2 IRF6 ANXA4 ST3GAL4 SLC1A5 SERPINB6	clusterKidney	none_q3
HALLMARK_IL6_JAK_STAT3_SIGNALING	0.134959349593496	0.160665892373209	0.152144922367565	0.381668486563084	1.2335523219409	79	ITGB3 CD9 A2M OSMR IL1R1 SOCS3 STAT3 IL6ST TNFRSF1A LEPR ACVR1B IFNAR1 IL13RA1 STAT1 ACVRL1 LTBR IL18R1 TNFRSF12A TGFB1	clusterKidney	none_q3
HALLMARK_INFLAMMATORY_RESPONSE	0.0690690690690691	0.0908803540382488	0.208955027549354	0.348967614802251	1.2616253253358	156	ITGB8 ITGB3 ADM TNFSF10 OSMR HIF1A BST2 TIMP1 DCBLD2 IFITM1 NAMPT IL1R1 TPBG CDKN1A SERPINE1 MET HPN ACVR1B IFNAR1 AXL F3 ICOSLG RNF144B PVR MMP14 TLR3 IL18R1 ICAM1 PTGER2 PDPN SCARF1	clusterKidney	none_q3
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.0194678358388097	0.0313997352238866	0.352487857583619	0.443103128208512	1.47334377427699	91	IFITM3 TXNIP LGALS3BP BST2 TMEM140 PLSCR1 IFITM1 GMPR IFIT3 HLA-C TRIM5 B2M MVB12A GBP2 CD74 NCOA7 DDX60 IFIT2 IFI27 IFI44 LY6E MOV10 IFITM2 GBP4 IFI44L SAMD9L IRF1 TRAFD1 PSME1 CSF1	clusterKidney	none_q3
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.0213877941269944	0.0334184283234287	0.352487857583619	0.364911231928705	1.35227387206972	186	IFITM3 SERPING1 SOD2 TXNIP FGL2 PNP TNFSF10 LGALS3BP HIF1A BST2 C1R PLSCR1 NAMPT CDKN1A SOCS3 STAT3 VAMP5 LATS2 RNF213 UPP1 HLA-B CFH IFIT3 STAT1 VAMP8 ICAM1 BPGM MT2A SECTM1 SPPL2A B2M IFIT1 CD74 CFB HLA-A DDX60 MVP IFIT2 IFI27 NOD1 IFI44 ZNFX1 IL18BP LY6E VCAM1	clusterKidney	none_q3
HALLMARK_KRAS_SIGNALING_DN	0.0631741140215717	0.0853704243534752	0.222056046145248	0.380688309785085	1.31598739168737	121	CDH16 EFHD1 HSD11B2 NPHS1 TFCP2L1 ATP6V1B1 CLDN8 GPRC5C IGFBP2 SPTBN2 KLK7 SYNPO SLC12A3 SELENOP TCF7L1 NRIP2 BMPR1B	clusterKidney	none_q3
HALLMARK_KRAS_SIGNALING_UP	0.0276324769889852	0.0406359955720371	0.352487857583619	0.370920435554447	1.36198227827649	172	SPP1 SLPI G0S2 TSPAN1 PLAT TFPI CA2 ENG TRIB2 ST6GAL1 TNNT2 NRP1 JUP GNG11 SEMA3B APOD ITGA2 GPRC5B FLT4 MTMR10 PECAM1 HOXD11 DCBLD2 ANGPTL4 AKAP12 ALDH1A2 MPZL2 AKT2 IGF2 PPP1R15A ADGRL4 CFH NR1H4 FGF9 PLAU GPNMB DUSP6 ABCB1 EMP1 PIGR NR0B2 BPGM F2RL1 MAFB ID2 TMEM176A ERO1A	clusterKidney	none_q3
HALLMARK_MITOTIC_SPINDLE	0.192582025677603	0.218843210997277	0.115734447701689	0.307342489360541	1.14569656364	192	ARHGAP29 ACTN4 MYO1E FARP1 ARHGEF12 MYH9 SYNPO NEDD9 CD2AP CDC42EP2 RALBP1 PALLD PKD2 CTTN SPTBN1 BCAR1 ARHGEF3 NOTCH2 GSN WASL PXN MID1 ARF6 EZR VCL ARHGAP5 FLNA PDLIM5	clusterKidney	none_q3
HALLMARK_MTORC1_SIGNALING	0.0713266761768902	0.0914444566370387	0.199915231309662	0.336997836834435	1.25624434297595	192	IGFBP5 CD9 SERPINH1 FGL2 PNP HSPA5 AK4 NUPR1 PRDX1 NAMPT LDHA P4HA1 GBE1 CDKN1A HSP90B1 DDIT3 RPN1 PLOD2 PGK1 BHLHE40 PPP1R15A DDIT4 CANX RDH11 HSPE1 CALR TXNRD1 SLC6A6 CYB5B SLC2A1 GOT1 SLC1A5 ERO1A PFKL GLRX EGLN3 GSR RAB1A SLC2A3 SLC37A4 SC5D SQSTM1 STC1 UNG GLA SKAP2 ENO1 RIT1 EEF1E1 ADIPOR2 ADD3 STIP1 HSPD1 CTSC	clusterKidney	none_q3
HALLMARK_MYC_TARGETS_V1	7.33927068759476e-09	7.33927068759476e-08	0.761460801445585	-0.49481060599686	-2.01660737270385	198	RPS2 EEF1B2 RPS5 RPS3 RPL18 RPL34 RPLP0 MYC RPS10 NAP1L1 PABPC4 RPL14 NME1 PABPC1 FBL NOP56 H2AZ1 NPM1 PRDX4 RPL6 RPS6 GNL3 RSL1D1 RPL22 MCM5 RACK1 SRM IMPDH2 SNRPD1 KPNA2 CSTF2 TYMS LSM7 PHB2 CLNS1A EIF3D MCM7 YWHAQ RANBP1 C1QBP CDC20 MCM2 EPRS1 APEX1 HNRNPD SNRPD2 SET SRPK1 POLE3 MAD2L1 MCM4 EIF3B PCNA RRM1 CCT7 RAD23B TRIM28 PSMD7 TXNL4A HNRNPA1 RNPS1 CCNA2 RAN CCT4 MRPL23 AP3S1 EIF4A1 NHP2 BUB3 VDAC3 LSM2 PSMD3 NOLC1 CDK4 PSMB2 SF3B3 SNRPA1 NDUFAB1 NCBP1 PSMD14 ACP1 HDAC2 VBP1 ABCE1 NOP16 KPNB1 PPM1G PSMA4 SLC25A3 PSMA6 ORC2 TOMM70 KARS1 UBE2E1 NCBP2 RFC4 IARS1 U2AF1 SERBP1 HDDC2 EIF3J TFDP1 DDX21 CUL1 UBA2 CAD PSMA2 DEK SRSF2	clusterKidney	none_q3
HALLMARK_MYC_TARGETS_V2	0.00518690646126047	0.00894294217458702	0.407017918923954	-0.503757543723953	-1.66999183801145	55	MYC TMEM97 NOP56 NPM1 GNL3 MCM5 PLK1 SRM MRTO4 FARSA EXOSC5 IMP4 SLC19A1 MCM4 MYBBP1A PUS1 PPAN WDR74 LAS1L WDR43 PLK4 NOLC1 CDK4 TBRG4 DUSP2 SUPV3L1 NOP16	clusterKidney	none_q3
HALLMARK_MYOGENESIS	6.8363239761984e-05	0.000162769618480914	0.538434096309916	0.469029499830808	1.70673345098691	163	GPX3 CRYAB IGFBP7 AGRN ITGB5 CNN3 APP WWTR1 GADD45B NQO1 TNNT2 COL4A2 ITGB1 APOD SPARC PLXNB2 GJA5 MYH9 MYO1C ACSL1 HSPB8 MYL3 KIFC3 CDKN1A MYLK AKT2 GSN BHLHE40 SORBS3 TPM2 PC PPP1R3C BAG1 TGFB1 TEAD4 ATP6AP1 ERBB3 PDE4DIP SOD3 HSPB2 GABARAPL2 AEBP1 NOTCH1 DENND2B FABP3 SLC6A8 CDH13 PFKM PVALB OCEL1 PPFIA4 IGFBP3 RIT1 AK1 TPD52L1 COX7A1 RB1	clusterKidney	none_q3
HALLMARK_NOTCH_SIGNALING	0.0568965517241379	0.0790229885057471	0.248911114434702	0.526332347139359	1.43935340252984	29	HES1 NOTCH3 ST3GAL6 NOTCH2 CCND1 FZD1 MAML2 FZD7 NOTCH1 SKP1 ARRB1 PRKCA JAG1 TCF7L2 PSENEN	clusterKidney	none_q3
HALLMARK_OXIDATIVE_PHOSPHORYLATION	4.32776551079591e-06	1.46313819738209e-05	0.610526878385931	0.493475775428513	1.84958090251679	198	CYB5A BDH2 ATP1B1 CYB5R3 PDK4 ACAT1 LDHA ALDH6A1 ACAA2 HADHB CPT1A PHYH MGST3 ATP6V0E1 LDHB ECHS1 ECI1 SUCLG1 POR MPC1 ACADM NDUFC1 SDHA ACADVL OGDH NQO2 AIFM1 ATP6V0C ISCU NDUFS2 NDUFB2 COX7B COX8A SDHC COX5B ATP6V1F HADHA NDUFS4 IDH2 ATP6AP1 PDHA1 SLC25A4 NDUFA1 SDHD MRPL34 DECR1 ECH1 NDUFA6 ACADSB ATP5F1B BCKDHA NDUFA4 NNT ACAA1 NDUFB4 ATP6V1E1 ATP5PF SDHB GRPEL1 NDUFA5 NDUFB3 ATP6V1G1 UQCRC1 ETFDH PRDX3 HSPA9 ACO2 NDUFB6 ATP5MC3 NDUFS8 FDX1 CYCS ALAS1 IMMT UQCR10 ISCA1 GLUD1	clusterKidney	none_q3
HALLMARK_P53_PATHWAY	0.0010874002688696	0.00209823864013077	0.45505986738723	0.422200688249014	1.56565027749229	182	NDRG1 EPS8L2 GADD45A APP TXNIP PTPN14 CTSD TSC22D1 PLXNB2 RRAD IER3 S100A10 F2R S100A4 NUPR1 ABHD4 SAT1 WWP1 CD81 NINJ1 CDKN1A SDC1 EPHA2 DDIT3 LDHB PPP1R15A TCN2 PERP SLC3A2 UPP1 TOB1 MXD4 ACVR1B DDIT4 HEXIM1 PRKAB1 ATF3 DCXR ZFP36L1 KIF13B H2AJ TM4SF1 VAMP8 TGFB1 ISCU STOM TAX1BP3	clusterKidney	none_q3
HALLMARK_PANCREAS_BETA_CELLS	1.65116916846733e-06	6.87987153528056e-06	0.643551836150722	-0.737737756487748	-2.2238502421851	33	INS CHGA GCG SST PCSK2 PAK3 SYT13 ABCC8 SCGN PAX6 NEUROD1 IAPP STXBP1 G6PC2 NKX6-1 INSM1 FOXA2 PCSK1	clusterKidney	none_q3
HALLMARK_PEROXISOME	0.138535031847134	0.161087246333876	0.148261500475107	0.356339764035275	1.1961878016744	99	HSD11B2 SOD2 DHRS3 ACSL4 ACSL1 PRDX1 CAT EHHADH HAO2 HMGCL RDH11 ECI2 ABCB1 DIO1 SCP2 SEMA3C SOD1 IDH2 SLC25A4 HSD17B4 MVP ALDH9A1 ABCC5 ECH1	clusterKidney	none_q3
HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.363387978142077	0.394986932763127	0.116739204791222	-0.280863998274287	-1.03792567119336	102	PRKCB CXCR4 IL2RG GRK2 ACTR2 CAMK4 MAP2K6 LCK ADCY2 RPS6KA3 DAPP1 MAPK9 PTEN E2F1 MKNK1 PLCB1 CFL1 PIN1 SLA GRB2 TIAM1 ACTR3	clusterKidney	none_q3
HALLMARK_PROTEIN_SECRETION	0.0253740912598567	0.0384455928179646	0.352487857583619	0.424386324706563	1.41895141851357	95	ATP6V1B1 ATP1A1 TOM1L1 CLN5 EGFR IGF2R PAM RAB5A LAMP2 GALC CD63 LMAN1 SOD1 ARFGAP3 ARFGEF1 SGMS1 KRT18 AP1G1 ADAM10 VAMP3 ATP7A ARFIP1 BNIP3 DST TSG101 AP3B1 GLA RER1 CTSC AP2B1 SCAMP3 TMX1 VAMP7 ARF1 BET1 YIPF6 CLTC VPS45 STX7	clusterKidney	none_q3
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	0.0311148249907352	0.0444497499867646	0.352487857583619	0.482987034217425	1.4337636335349	47	GPX3 SOD2 NQO1 PRDX1 CAT PRDX6 LAMTOR5 SBNO2 JUNB TXNRD1 NDUFS2 SOD1 GLRX GSR NDUFA6 OXSR1 NDUFB4	clusterKidney	none_q3
HALLMARK_SPERMATOGENESIS	0.100817438692098	0.122948095965973	0.234392647294686	-0.342477235106059	-1.24786837473794	92	SCG5 SNAP91 SCG3 CNIH2 CFTR SLC12A2 CAMK4 STRBP MAST2 HBZ EZH2 TOPBP1 NEFH ADCYAP1 SLC2A5 GMCL1 PARP2 CDK1 GFI1 CCNB2 ZNRF4 ARL4A CLVS1 VDAC3 LDHC PCSK1N CDKN3 YBX2 PSMG1	clusterKidney	none_q3
HALLMARK_TGF_BETA_SIGNALING	1.11458294421354e-08	7.96130674438242e-08	0.747739663149885	0.736601526438631	2.22166279142758	52	CDKN1C ID1 THBS1 HIPK2 WWTR1 ENG TJP1 BCAR3 SMAD6 SPTBN1 SERPINE1 ID3 KLF10 PPP1R15A BMPR2 TGIF1 PMEPA1 JUNB TGFB1 SMAD3 CDH1 ID2	clusterKidney	none_q3
HALLMARK_TNFA_SIGNALING_VIA_NFKB	1.77845467792717e-07	9.88030376626206e-07	0.690132458796796	0.536206941857554	1.97661134576708	177	VEGFA G0S2 PLPP3 SDC4 GADD45A SOD2 RCAN1 GADD45B DUSP1 PFKFB3 HES1 TSC22D1 FOSL2 IER3 CEBPD NFE2L2 NR4A1 TRIP10 LITAF SAT1 NAMPT NINJ1 BTG3 CDKN1A SOCS3 NFAT5 IL6ST SERPINE1 B4GALT1 EFNA1 KLF10 ETS2 BHLHE40 PPP1R15A CCND1 TGIF1 DNAJB4 F3 ZBTB10 ICOSLG ATF3 PMEPA1 PDLIM5 PLAU RHOB JUNB SGK1 MAFF PHLDA1 CFLAR KLF9 ICAM1 F2RL1 KLF2 SMAD3 BCL6 ID2 PER1 DRAM1 CCN1 MCL1 SIK1 IFIT2 SLC2A3 EHD1 PTGER4 B4GALT5 FOS SQSTM1 NFKB2	clusterKidney	none_q3
HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.689750692520776	0.718490304709141	0.0793434960134973	-0.239690663757209	-0.902715980828882	110	SLC1A4 TSPYL2 RPS14 NOP56 ASNS NPM1 EIF4EBP1 NFYA SLC7A5 DKC1 YWHAZ WIPI1 H2AX NOP14 EDEM1 XBP1 EXOSC5 CEBPG SERP1 KHSRP PSAT1 SRPRB TUBB2A ERN1 ARFGAP1 SDAD1 EIF4A1 NHP2 ATP6V0D1 NOLC1 FUS NABP1 TATDN2 EXOSC2	clusterKidney	none_q3
HALLMARK_UV_RESPONSE_DN	1.34217575960101e-05	3.94757576353237e-05	0.593325476396405	0.526495733154046	1.86311456476243	137	IGFBP5 RBPMS ITGB3 TFPI ID1 PLPP3 EFEMP1 DAB2 TGFBR3 ANXA2 TGFBR2 DUSP1 NRP1 SDC2 CITED2 PDGFRB TJP1 ERBB2 APBB2 SYNE1 ADGRL2 PTPN21 DLC1 LAMC1 MGLL SERPINE1 NOTCH2 MET PPARG BHLHE40 GJA1 NEK7 PTPRM F3 PDLIM5 ATRN MAGI2 VAV2 IGF1R SMAD3 ANXA4 CCN1 SNAI2 MGMT CDC42BPA DDAH1 FHL2	clusterKidney	none_q3
HALLMARK_UV_RESPONSE_UP	0.00409336732567923	0.00730958451014148	0.407017918923954	0.429625366699175	1.52754757456474	139	GPX3 CDKN1C AQP3 CA2 SOD2 TYRO3 IGFBP2 SLC6A12 HSPA2 RRAD NR4A1 MAOA DNAJB1 HYAL2 BTG3 IL6ST TMBIM6 GLS RPN1 PLCL1 DNAJA1 ATF3 BSG PTPRD MMP14 RHOB JUNB ABCB1 EPCAM CYB5B ICAM1 FKBP4	clusterKidney	none_q3
HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.738041002277904	0.753103063548882	0.065981614400873	-0.272376656331054	-0.847823970643534	39	CCND2 MYC TCF7 DKK1	clusterKidney	none_q3
HALLMARK_XENOBIOTIC_METABOLISM	4.11066481728567e-07	2.05533240864283e-06	0.674962860011025	0.524088479728175	1.92169341415593	171	ENPEP CYB5A CA2 IGFBP4 PTGR1 NQO1 ARG2 JUP SLC6A12 GABARAPL1 FBP1 MAOA PDK4 NDRG2 CAT IL1R1 NINJ1 CNDP2 SPINT2 APOE SERPINE1 TMBIM6 BCAR1 EPHA2 TNFRSF1A FAH ETS2 COMT AKR1C3 DHRS7 CBR1 PROS1 UPP1 POR SLC12A4 PC ATOH8 DCXR PDLIM5 AOX1 PTGDS DDAH2 PLG SLC6A6 ADH5 MT2A PINK1 TPST1 BLVRB ADH7 ID2 SLC1A5 BPHL CFB RAP1GAP HRG GSR SERTAD1 ACOX2 LPIN2 DDC ALDH9A1 PGD ECH1 NPC1 ALDH2 MAN1A1 CSAD ENTPD5 IGFBP1 TMEM176B ASL PGRMC1 HMOX1 ETFDH LCAT TKFC GSTA3 CROT ACO2	clusterKidney	none_q3
HALLMARK_ADIPOGENESIS	0.000187019364057349	0.000762143076201381	0.518848077743792	0.432585503668199	1.68285817776117	189	MYLK TST SQOR LAMA4 ACADS CAVIN1 SORBS1 MGLL PPARG ACAA2 CMBL DGAT1 ALDH2 ITGA7 COL4A1 IDH1 COL15A1 SLC25A10 FABP4 RETSAT UQCRC1 SLC1A5 PHLDB1 CPT2 ARL4A STOM ECH1 CD151 RREB1 CYC1 SOWAHC ELOVL6 CHCHD10 MGST3 LPCAT3 MIGA2 ESRRA SLC19A1 PGM1 SSPN CAT CAVIN2 COQ9 STAT5A ATP1B3 ABCA1 ITIH5 ATL2 ETFB ADCY6 LTC4S RIOK3 MTCH2 DHRS7B RAB34 SPARCL1 ACOX1 CD36	clusterColon	none_q3
HALLMARK_ALLOGRAFT_REJECTION	0.116834170854271	0.166905958363245	0.142901149386948	0.321506948860395	1.2326589578074	171	FLNA CTSS STAB1 GBP2 HLA-A CCL11 GALNT1 CCND2 B2M NOS2 ELF4 TAP1 BCL10 LIF EGFR BCL3 CD74 RPS19 LY75 IL4R IL7 IL18 CCL5 FAS IL2RG CSF1 HLA-E C2 IGSF6 CCR1 CD4 INHBB PSMB10 BRCA1 PRF1 GCNT1 TRAF2 GZMB IL12A CCL19 CFP HLA-DRA NCF4 RPL39 FASLG CD3D FGR TLR3 CD96 ITGB2 IL2RA IFNG IFNGR1	clusterColon	none_q3
HALLMARK_ANDROGEN_RESPONSE	0.185636856368564	0.257828967178561	0.114750719227023	0.330482545373562	1.17894580746536	98	SLC26A2 KRT8 KRT19 ACTN1 TMPRSS2 B2M HPGD SPDEF SRF ADAMTS1 PDLIM5 PLPP1 GPD1L CCND1 UAP1 B4GALT1 RPS6KA3 STEAP4 MERTK AKAP12 IQGAP2 SELENOP	clusterColon	none_q3
HALLMARK_ANGIOGENESIS	0.33974358974359	0.377492877492878	0.0880945010398517	0.389175504482751	1.10556878055847	29	COL3A1 LUM JAG1 CCND2 S100A4 FSTL1 POSTN COL5A2	clusterColon	none_q3
HALLMARK_APICAL_JUNCTION	8.62799259068473e-06	5.39249536917796e-05	0.593325476396405	0.475945589381429	1.82689269280005	174	ACTG2 MYL9 CLDN7 CLDN4 VASP MMP2 ACTN1 FLNC ITGB4 VCL LIMA1 ZYX PFN1 ITGB1 NEXN TGFBI SORBS3 LAMB3 SPEG COL16A1 MPZL2 EPB41L2 MAP3K20 ITGA2 LAMA3 PARVA RRAS JUP CDH1 CD209 MAPK13 WNK4 BMP1 CD99 MDK LAMC2 CRB3 EGFR CTNND1 ACTN4 FBN1 ITGA9 CTNNA1 ADAM9 VWF MYH9 MPZL1 B4GALT1 DSC3 CLDN15 SRC SHC1 MADCAM1 CDSN CD276	clusterColon	none_q3
HALLMARK_APICAL_SURFACE	0.234138972809668	0.292673716012085	0.106729884364606	0.39475369608992	1.19068058787969	37	ATP8B1 HSPB1 SLC2A4 SRPX EPHB4 CRYBG1 IL2RG B4GALT1 MDGA1	clusterColon	none_q3
HALLMARK_APOPTOSIS	0.000652344911676478	0.00203857784898899	0.477270815362862	0.426044773783418	1.60457604752184	152	LGALS3 CAV1 LMNA GSN MMP2 EMP1 HSPB1 TSPO ERBB3 CASP1 CASP7 DCN LUM RHOB ERBB2 CCND2 CASP6 TXNIP KRT18 RETSAT ANXA1 IRF1 TAP1 BCL10 BMP2 CDKN1A EBP CD44 AIFM3 PLAT IL18 JUN TIMP3 TIMP2 HMOX1 TOP2A BIK FAS CD14 CCND1 IER3 BAX TNFSF10 SLC20A1 ISG20 HMGB2 PSEN1 AVPR1A PMAIP1 BCL2L10 BTG2	clusterColon	none_q3
HALLMARK_BILE_ACID_METABOLISM	0.208163265306122	0.273928969581144	0.107554375265169	0.331339207418211	1.17096657915897	93	ACSL5 NR1I2 SLC22A18 HSD17B11 GSTK1 SULT1B1 IDH1 ABCA8 RETSAT SLC27A2 TFCP2L1 PXMP2 NR1H4 PEX11A CAT CYP27A1 NEDD4 ABCA1 ISOC1 AQP9 NR3C2 SULT2B1 HSD3B7 SCP2 PHYH PEX13 ABCD3 BCAR3 AGXT ABCD1 APOA1 FDXR ABCA9 RXRA NUDT12 KLF1 CYP8B1 PEX26 EPHX2 CROT PRDX5 PECR AMACR ABCG8 SERPINA6	clusterColon	none_q3
HALLMARK_CHOLESTEROL_HOMEOSTASIS	0.107402031930334	0.158147313313459	0.161978948883402	0.387877962684218	1.30080251187874	68	LGALS3 CD9 ETHE1 ANTXR2 ACSS2 PPARG JAG1 FABP5 ECH1 EBP LGMN S100A11 NIBAN1 LDLR	clusterColon	none_q3
HALLMARK_COAGULATION	5.93947247087433e-05	0.000269976021403379	0.557332238758646	0.498570087061754	1.8092662409322	111	HMGCS2 CD9 CSRP1 FN1 A2M GSN CFD HNF4A MMP2 THBS1 LRP1 CAPN5 C1QA MMP15 GNG12 C1S ANG WDR1 CFH PRSS23 ITGA2 MMP14 ANXA1 BMP1 MSRB2 PREP DUSP6 C1R LGMN FBN1 PLAT CAPN2 TIMP3 ADAM9 VWF P2RY1 ACOX2 CFB C2 CTSK C8G MAFF APOC3 PROS1 DPP4 FGG	clusterColon	none_q3
HALLMARK_COMPLEMENT	0.0651629072681704	0.101817042606516	0.195789002148949	0.335608646768101	1.28821654848826	174	LGALS3 CA2 CSRP1 FN1 HNF4A LRP1 CTSS C1QA COL4A2 PFN1 MMP15 C1QC C1S CASP1 CASP7 ANG CFH CTSC CASP10 MMP14 DYRK2 IRF1 TNFAIP3 PREP CASP5 DUSP6 C1R LGMN PSMB9 PLAT CCL5 TIMP2 ADAM9 CFB SRC PRKCD C2 PSEN1 MAFF DUSP5 PIK3R5 ERAP2 CD36 PPP4C DPP4 PLSCR1 CEBPB	clusterColon	none_q3
